:START_ID(Entity),:END_ID(Entity),:TYPE,domain,source_layer,mapping_status,relationship_type,artifact_type,purpose,decision_type,rule_id
capability:H4,capability:H5,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H5,capability:Q5,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q5,capability:H5,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H5A,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H5B,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H5B,capability:H5A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H5A,capability:H5B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H5C,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H5C,capability:H5B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H5B,capability:H5C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H5D,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H5D,capability:H5C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H5C,capability:H5D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H6,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H6,capability:H5,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H5,capability:H6,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H6,capability:Q6,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q6,capability:H6,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H6A,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H6B,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H6B,capability:H6A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H6A,capability:H6B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H6C,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H6C,capability:H6B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H6B,capability:H6C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:H6D,family:h,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:H6D,capability:H6C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:H6C,capability:H6D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q1,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q1A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q1B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q1B,capability:Q1A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q1A,capability:Q1B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q1C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q1C,capability:Q1B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q1B,capability:Q1C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q1D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q1D,capability:Q1C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q1C,capability:Q1D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q2,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q2,capability:Q1,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q1,capability:Q2,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q2A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q2B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q2B,capability:Q2A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q2A,capability:Q2B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q2C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q2C,capability:Q2B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q2B,capability:Q2C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q2D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q2D,capability:Q2C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q2C,capability:Q2D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q3,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q3,capability:Q2,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q2,capability:Q3,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q3A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q3B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q3B,capability:Q3A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q3A,capability:Q3B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q3C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q3C,capability:Q3B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q3B,capability:Q3C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q3D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q3D,capability:Q3C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q3C,capability:Q3D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q4,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q4,capability:Q3,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q3,capability:Q4,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q4A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q4B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q4B,capability:Q4A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q4A,capability:Q4B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q4C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q4C,capability:Q4B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q4B,capability:Q4C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q4D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q4D,capability:Q4C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q4C,capability:Q4D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q5,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q5,capability:Q4,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q4,capability:Q5,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q5A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q5B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q5B,capability:Q5A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q5A,capability:Q5B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q5C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q5C,capability:Q5B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q5B,capability:Q5C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q5D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q5D,capability:Q5C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q5C,capability:Q5D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q6,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q6,capability:Q5,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q5,capability:Q6,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q6A,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q6B,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q6B,capability:Q6A,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q6A,capability:Q6B,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q6C,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q6C,capability:Q6B,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q6B,capability:Q6C,UNLOCKS,social_studies,capability_topology,,,,,,
capability:Q6D,family:q,BELONGS_TO_FAMILY,social_studies,capability_topology,,,,,,
capability:Q6D,capability:Q6C,DEPENDS_ON,social_studies,capability_topology,,,,,,
capability:Q6C,capability:Q6D,UNLOCKS,social_studies,capability_topology,,,,,,
capability:A1,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A1,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A1,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A1,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A1,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1A,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A1A,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A1A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A1A,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A1A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1B,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A1B,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A1B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A1B,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A1B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1C,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A1C,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A1C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A1C,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A1C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A1C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A2,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A2,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A2,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A2,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2A,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A2A,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A2A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A2A,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A2A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2B,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A2B,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A2B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A2B,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A2B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2C,grade_band:grades-11-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:A2C,content_domain:advanced-secondary-synthesis-and-public-argument,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:A2C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:A2C,anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:A2C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:A2C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C1,content_domain:civics-and-collective-decision-making,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C1,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
